sample,r,theo,border,trans,iso
1460EP,351.860763549805,388948.010412616,714593.013204553,770345.677592627,709744.809579823
1460EP,352.953498840332,391367.587847091,718682.808651603,774842.377313248,713781.366902988
1460EP,354.046234130859,393794.667847255,722415.861816667,778968.407590615,717433.838436252
1460EP,355.138969421387,396229.250413107,726565.86039335,783326.244116679,721303.970022587
1460EP,356.231704711914,398671.335544647,730814.858396742,787889.025410234,725361.609818706
1460EP,357.324440002441,401120.923241875,734564.727116604,792151.605356266,729171.449432442
1460EP,358.417175292969,403578.013504792,738583.357758366,796613.747498815,733150.553901025
1460EP,359.509910583496,406042.606333397,742742.768454458,801097.140362768,737090.701146205
1460EP,360.602645874023,408514.701727691,746620.619041892,805513.90017872,741058.114144798
1460EP,361.695381164551,410994.299687672,751114.009817059,809710.535814651,744824.790090896
1460EP,362.788116455078,413481.400213342,755109.849167336,814108.880459172,748709.397385459
1460EP,363.880851745606,415976.0033047,759027.847491309,818249.49086207,752373.469145193
1460EP,364.973587036133,418478.108961747,764907.701528693,822699.733274191,756291.57001523
1460EP,366.06632232666,420987.717184482,769584.812487299,827362.367910594,760419.254933348
1460EP,367.159057617188,423504.827972905,773748.410608551,831795.732374121,764322.146702328
1460EP,368.251792907715,426029.441327016,777633.114090916,835833.516783269,767909.218107967
1460EP,369.344528198242,428561.557246816,781355.608911325,839952.912695363,771598.124790329
1460EP,370.43726348877,431101.175732304,785525.32925786,844390.235451588,775527.798244502
1460EP,371.529998779297,433648.29678348,789800.279139955,848903.578369428,779490.872790094
1460EP,372.622734069824,436202.920400345,794114.690097884,853421.832372856,783459.286766751
1460EP,373.715469360352,438765.046582898,798021.336605521,857462.854175701,786995.430373118
1460EP,374.808204650879,441334.675331139,802230.518027891,861902.995552521,790928.88493422
1460EP,375.900939941406,443911.806645069,806479.160526096,866338.145191799,794807.488341294
1460EP,376.993675231934,446496.440524687,808732.252731388,870680.70970208,798624.93832311
1460EP,378.086410522461,449088.576969993,812715.239824985,875211.395823122,802626.483444489
1460EP,379.179145812988,451688.215980987,819296.81286924,879994.579878004,806860.631281453
1460EP,380.271881103516,454295.35755767,823545.207184577,884867.844859859,811271.233847292
1460EP,381.364616394043,456910.001700041,827418.349005185,889187.436849946,815093.778267526
1460EP,382.45735168457,459532.1484081,831814.163943453,894012.59527428,819330.608087592
1460EP,383.550086975098,462161.797681848,835794.520762555,898482.512044238,823299.532920213
1460EP,384.642822265625,464798.949521283,842071.679454023,903401.816464675,827566.214227901
1460EP,385.735557556152,467443.603926408,845621.541195978,908062.744329573,831671.982828956
1460EP,386.82829284668,470095.76089722,850018.632503275,912988.25846419,836065.413152577
1460EP,387.921028137207,472755.420433721,853949.764837736,917350.908370191,839866.181869145
1460EP,389.013763427734,475422.58253591,858286.329382099,922196.127364023,844198.422668461
1460EP,390.106498718262,478097.247203787,862147.095308742,926381.114992742,847877.731946753
1460EP,391.199234008789,480779.414437353,866143.80369759,930766.073106742,851803.340641211
1460EP,392.291969299316,483469.084236607,870126.917840218,935124.482972394,855640.278524722
1460EP,393.384704589844,486166.256601549,874816.932786316,939867.247044624,859721.227320034
1460EP,394.477439880371,488870.93153218,878745.669944061,944388.680952664,863770.667706507
1460EP,395.570175170898,491583.109028498,883354.119412836,949043.661283625,867826.290003184
1460EP,396.662910461426,494302.789090506,888529.867233507,953939.122589514,872093.336274741
1460EP,397.755645751953,497029.971718201,894043.859702987,958406.817909988,876043.848600974
1460EP,398.84838104248,499764.656911585,897390.838550442,963544.34513009,880541.811932017
1460EP,399.941116333008,502506.844670657,901680.219181952,968293.181943459,884683.224025149
1460EP,401.033851623535,505256.534995417,907658.642253334,973273.40905885,889088.825304865
1460EP,402.126586914063,508013.727885866,911719.475696306,977928.257721161,893257.46021677
1460EP,403.21932220459,510778.423342002,915743.010779507,982436.645795031,897199.114761517
1460EP,404.312057495117,513550.621363828,921737.641033449,987342.808203761,901517.782353467
1460EP,405.404792785645,516330.321951341,927042.142695408,992508.502477166,905922.443402781
1460EP,406.497528076172,519117.525104543,931366.921095265,997130.694162257,909985.928624998
1460EP,407.590263366699,521912.230823433,934132.010699964,1001924.48139169,914279.668218932
1460EP,408.682998657227,524714.439108011,938400.874545487,1006643.92344284,918430.58878777
1460EP,409.775733947754,527524.149958278,943136.203645654,1011563.3232362,922700.790151935
1460EP,410.868469238281,530341.363374233,947475.744044911,1016044.87223393,926604.439033199
1460EP,411.961204528809,533166.079355876,950366.34441607,1020950.55719578,930863.323382841
1460EP,413.053939819336,535998.297903208,955153.762136338,1026085.29245646,935355.858926185
1460EP,414.146675109863,538838.019016228,959259.292466183,1030626.42534237,939350.467888659
1460EP,415.239410400391,541685.242694936,963965.471927416,1035803.59621305,943952.293642574
1460EP,416.332145690918,544539.968939332,967920.304572881,1040159.76463985,947815.926129725
1460EP,417.424880981445,547402.197749417,972574.728552743,1044759.81697125,951712.562259863
1460EP,418.517616271973,550271.92912519,975793.48324093,1049674.53546403,955986.54230316
1460EP,419.6103515625,553149.163066651,980083.978395323,1054336.77136176,960052.390718545
1460EP,420.703086853027,556033.899573801,986924.727938633,1058988.70829004,964069.796394606
1460EP,421.795822143555,558926.138646639,991447.450426139,1063428.95331346,967849.078196764
1460EP,422.888557434082,561825.880285165,996454.814369731,1068167.75059263,971991.455925264
1460EP,423.981292724609,564733.12448938,1000219.88918262,1072647.27526097,975904.248671859
1460EP,425.074028015137,567647.871259282,1004737.14391633,1077615.77084831,980230.504538284
1460EP,426.166763305664,570570.120594874,1009148.47681491,1082319.64936168,984344.870275081
1460EP,427.259498596191,573499.872496153,1014036.90302132,1086963.0489507,988349.317619077
1460EP,428.352233886719,576437.126963121,1018351.31397925,1091863.26961935,992644.924238897
1460EP,429.444969177246,579381.883995777,1022695.79051877,1096541.50091074,996720.903514132
1460EP,430.537704467773,582334.143594121,1026904.97194114,1101367.2915039,1000989.05491817
1460EP,431.630439758301,585293.905758153,1031339.64522542,1106379.03252021,1005397.29603796
1460EP,432.723175048828,588261.170487874,1035480.45943434,1111212.23831117,1009615.6144371
1460EP,433.815910339356,591235.937783284,1038693.1719907,1115909.54294671,1013754.4683486
1460EP,434.908645629883,594218.207644381,1042337.58647757,1120814.81854955,1017997.8100371
1460EP,436.00138092041,597207.980071167,1046645.2084332,1125560.43401959,1022121.26974651
1460EP,437.094116210938,600205.255063641,1051166.6839611,1130820.35123645,1026754.87396787
1460EP,438.186851501465,603210.032621803,1055932.56357159,1136004.1360255,1031257.42355742
1460EP,439.279586791992,606222.312745654,1061511.51844869,1140631.56320904,1035388.85382752
1460EP,440.37232208252,609242.095435193,1064980.71828575,1145631.68701774,1039715.61182752
1460EP,441.465057373047,612269.38069042,1069945.00835339,1151085.1483208,1044531.67277973
1460EP,442.557792663574,615304.168511335,1075950.4900833,1156196.32221163,1048926.50470286
1460EP,443.650527954102,618346.458897939,1078106.74183999,1161212.80273685,1053256.67483912
1460EP,444.743263244629,621396.251850232,1088323.09488567,1166589.33023485,1057939.12262718
1460EP,445.835998535156,624453.547368212,1096225.94950404,1171289.14945116,1062018.46394719
1460EP,446.928733825684,627518.345451881,1100997.05296843,1176222.31012258,1066353.2495981
1460EP,448.021469116211,630590.646101238,1105391.96387706,1181316.72611477,1070779.92830133
1460EP,449.114204406738,633670.449316283,1110226.98411618,1186525.12291436,1075336.09535487
1460EP,450.206939697266,636757.755097017,1115510.61448057,1191822.87462774,1079957.74222279
1460EP,451.299674987793,639852.563443438,1119247.95709071,1196616.9997498,1084102.68086939
1460EP,452.39241027832,642954.874355549,1123910.86351052,1201554.78232624,1088403.89184565
1460EP,453.485145568848,646064.687833347,1130441.43943719,1206779.57355223,1092998.0412451
1460EP,454.577880859375,649182.003876834,1135594.29980083,1212282.73750555,1097855.81488897
1460EP,455.670616149902,652306.822486009,1140997.5149403,1217655.60911102,1102546.65177276
1460EP,456.76335144043,655439.143660872,1146535.1011108,1222503.6043478,1106750.24462105
1460EP,457.856086730957,658578.967401424,1151270.43021097,1227373.77304332,1110961.04346178
1460EP,458.948822021484,661726.293707664,1157441.47749552,1232582.23970024,1115447.18072566
1460EP,460.041557312012,664881.122579592,1161789.89555945,1237329.00095443,1119621.25408519
1460EP,461.134292602539,668043.454017209,1166848.61298841,1242191.31605849,1123755.53631962
1460EP,462.227027893066,671213.288020514,1172080.57416494,1247603.43907074,1128368.26254181
1460EP,463.319763183594,674390.624589507,1177632.77056319,1252683.68553292,1132799.19926408
1460EP,464.412498474121,677575.463724188,1183873.70917119,1258475.95414703,1137864.90578099
1460EP,465.505233764649,680767.805424558,1190050.74495424,1263607.33438616,1142316.23343579
1460EP,466.597969055176,683967.649690616,1195004.03235814,1268934.4828195,1147021.08459766
1460EP,467.690704345703,687174.996522362,1200071.13610863,1274166.71344809,1151576.834588
1460EP,468.78343963623,690389.845919797,1206070.10900812,1279529.88406736,1156179.04268593
1460EP,469.876174926758,693612.19788292,1209121.98748749,1285199.0134419,1161137.15470694
1460EP,470.968910217285,696842.052411731,1214272.80352806,1290654.96306709,1165909.94098752
1460EP,472.061645507813,700079.409506231,1218800.38915802,1295641.53030124,1170291.90006482
1460EP,473.15438079834,703324.269166418,1223236.32325702,1300772.92035019,1174888.30898051
1460EP,474.247116088867,706576.631392295,1227855.56041795,1306174.0916762,1179697.87056162
1460EP,475.339851379395,709836.496183859,1232493.12788508,1311467.17052775,1184423.0322814
1460EP,476.432586669922,713103.863541112,1236452.47402303,1316303.46493564,1188727.35921585
1460EP,477.525321960449,716378.733464053,1241200.02332732,1321883.10231128,1193710.01041379
1460EP,478.618057250977,719661.105952682,1244057.05150641,1326761.67653822,1197959.65661239
1460EP,479.710792541504,722950.981006999,1248577.13837475,1331712.18328571,1202313.84998124
1460EP,480.803527832031,726248.358627005,1251018.23850981,1337195.05797234,1207185.10287653
1460EP,481.896263122559,729553.2388127,1256032.11638057,1342581.06793802,1211861.36963935
1460EP,482.988998413086,732865.621564082,1259603.77134041,1348001.22872027,1216580.16800147
1460EP,484.081733703613,736185.506881153,1263994.18395445,1353084.18236403,1221120.08455995
1460EP,485.174468994141,739512.894763912,1270583.50415661,1358298.56240987,1225664.72791132
1460EP,486.267204284668,742847.785212359,1275394.59852238,1363536.45095334,1230289.63510849
1460EP,487.359939575195,746190.178226495,1280262.51683735,1368875.6807714,1234971.81923859
1460EP,488.452674865723,749540.073806319,1285585.02674594,1374538.00464678,1239920.78674671
1460EP,489.54541015625,752897.471951831,1290623.41690852,1380027.01280085,1244713.35328259
1460EP,490.638145446777,756262.372663032,1295775.4549695,1385422.34852256,1249409.93786804
1460EP,491.730880737305,759634.77593992,1301230.55409289,1390957.89627265,1254272.66840202
1460EP,492.823616027832,763014.681782498,1306060.58977506,1396374.084448,1259047.30441605
1460EP,493.916351318359,766402.090190763,1311136.86257044,1401839.96377749,1263852.72995887
1460EP,495.009086608887,769797.001164717,1313624.78541123,1406670.09367526,1268100.11762099
1460EP,496.101821899414,773199.414704359,1318258.02964588,1411817.70015986,1272650.621545
1460EP,497.194557189941,776609.330809689,1323191.73064079,1417262.04454472,1277436.82903798
1460EP,498.287292480469,780026.749480708,1328087.03707542,1422503.26355195,1282040.10185519
1460EP,499.380027770996,783451.670717414,1333366.28911276,1428311.08444605,1287159.25762857
1460EP,500.472763061524,786884.09451981,1338645.54115011,1433714.45597104,1291854.10011865
1460EP,501.565498352051,790324.020887893,1343176.09926216,1438603.00746837,1296108.26050747
1460EP,502.658233642578,793771.449821665,1347616.67828569,1444355.47365494,1301201.76338214
1460EP,503.750968933105,797226.381321125,1352661.2533679,1449801.18167146,1305982.10696788
1460EP,504.843704223633,800688.815386273,1357628.51695461,1455284.61008919,1310834.28664238
1460EP,505.93643951416,804158.75201711,1362692.41991071,1460689.19217204,1315574.38049045
1460EP,507.029174804688,807636.191213635,1367195.81452433,1465895.59134903,1320211.6137416
1460EP,508.121910095215,811121.132975848,1379768.93438201,1471202.19631674,1324762.13144319
1460EP,509.214645385742,814613.57730375,1385503.9388878,1476549.89240828,1329451.7470884
1460EP,510.30738067627,818113.52419734,1390846.1904501,1482114.18946767,1334242.31101691
1460EP,511.400115966797,821620.973656618,1396208.45044522,1487653.30830833,1339023.14235069
1460EP,512.492851257324,825135.925681584,1401270.58394808,1493181.19416668,1343942.73597762
1460EP,513.585586547852,828658.380272239,1406332.71745093,1498693.24189775,1348827.27648285
1460EP,514.678321838379,832188.337428582,1410221.30670271,1504221.08372374,1353694.6794377
1460EP,515.771057128906,835725.797150614,1415540.99556417,1509807.12716382,1358645.70896841
1460EP,516.863792419434,839270.759438333,1420780.08307925,1515542.52799865,1363720.92552331
1460EP,517.956527709961,842823.224291741,1425354.20948664,1520726.82746507,1368298.62611183
