"","gene_name","module","color","kME_pink","kME_blue","kME_grey","kME_yellow","kME_turquoise","kME_brown","kME_red","kME_black","kME_greenyellow","kME_green","kME_purple","kME_magenta"
"PTN","PTN","black","black",0.0348482713730944,-0.00246695038163341,-0.00151035311690518,-0.000948917039261655,-0.00606043517813058,-0.0420366230389344,-0.0401005209544557,0.431288492367431,-0.0582400965006062,0.122846756265352,-0.00260680212398556,0.00501476188419497
"KALRN","KALRN","yellow","yellow",0.177614528109157,-0.00608793319826408,-0.117334693439868,0.194099283500858,-0.0700372004321328,0.0472273439559201,-0.0113244664517012,0.0468160830556628,-0.132397717951807,0.0889424759288837,0.0257495220310185,-0.0297868569996662
"AC106729.1","AC106729.1","yellow","yellow",0.00987672482344848,0.0124018704197745,-0.0178195197493448,0.065040484535936,-0.00088320398805855,0.00103006000975804,-0.0138366561830463,0.0164970044046739,-0.0204817924334516,0.031137288858827,-0.0254823051314618,-0.00138693551594874
"TEX9","TEX9","blue","blue",-0.00381150490656738,0.0836225204696151,0.0360776998171882,0.0332093135505017,0.060530769615105,-0.0454560409525761,0.00430861274436263,0.00119999847552512,-0.0149583202264474,-0.0145416578383583,-0.0251995998004236,0.000124440590105652
"NEDD4","NEDD4","turquoise","turquoise",-0.021425613746889,0.0539267951385112,0.134945828414936,-0.0421878451662325,0.177674195471013,-0.104229795189834,-0.0374554682608388,0.0204585740898535,0.0468689071406938,0.0449660675524907,-0.0127218670072114,0.0387550886853551
"ENPP2","ENPP2","turquoise","turquoise",-0.0419057853099767,0.0775514246106994,0.20646714322426,-0.0528811808708879,0.21138691554454,-0.139551797989067,0.0783516667027546,-0.0254113334535334,-0.0915085072677495,0.0521623770571864,0.108518296908758,0.15364858500522
"VAV1","VAV1","blue","blue",0.00709208592875475,0.36160579664211,0.0481552454070559,-0.0181852073309409,0.0377303523139723,-0.0566785287054185,0.0282038421416702,0.00242988747827892,0.0057440277822021,-0.0420106443483157,-0.050534924989422,-0.0684394066279389
"ACER2","ACER2","blue","blue",-0.0193985715254853,0.162367363489364,0.0583634289124947,0.0131961638602797,0.065010369135193,-0.0453603483363263,-0.00370524587946679,-0.0139379145651725,0.0644642387157061,-0.0226529295263127,-0.051272970198556,-0.0182759677612875
"HIST1H2BD","HIST1H2BD","blue","blue",0.010368770894634,0.153680253209031,0.110585878725294,0.0063227668320281,0.185951756847363,-0.202686130188286,-0.0919535959511044,-0.00688828813770983,0.0179049006511243,0.0020558896126265,-0.105646559531971,0.0274767443355224
"PRKACB","PRKACB","turquoise","turquoise",-0.0180481377560639,0.0122737387048541,0.102493444773485,-0.00678393231454874,0.180544004952315,-0.11724844680615,-0.0916974585959616,0.0440878326318235,0.00283120894399177,0.0854671805690188,-0.0434345759113707,0.0144329925819664
"MRC2","MRC2","purple","purple",-0.0519607495470467,0.00296669834045515,0.166739698761838,-0.0586608655765867,0.0924921090915442,-0.0209913534908803,0.0758547733654344,0.0612731817240785,0.0128377960950365,0.321955666132654,0.267304495726232,0.0921086317140903
"MYH13","MYH13","brown","brown",-0.0240275676038211,0.00487514917463957,-0.00178857187753349,-0.0228902713962731,-0.0560198663345635,0.112618841865502,0.0654966253726112,-0.0178326290034488,-0.0455060897135879,-0.00527772999189814,0.0497156989411219,-0.0378907586933626
"CSRNP3","CSRNP3","turquoise","turquoise",-0.0145633269023302,0.0235209947568625,0.0924635076620144,-0.0388328676723575,0.155721507237616,-0.101023433115348,-0.0380010515217014,0.0194599487377918,-0.0586859268043052,0.109937838062263,0.0302027890661468,0.0420530975803427
"MCF2L2","MCF2L2","turquoise","turquoise",-0.0171854596042197,0.0563454676407542,0.137000763336692,-0.0596644392799105,0.188408777483212,-0.113922486768878,0.0295408793084968,-0.0274401918476377,-0.0256089193355308,0.0327489156066367,0.0534366879586129,0.0631404718097226
"TRPM3","TRPM3","blue","blue",-0.012124310102702,0.202714757311854,0.0539421686237335,-0.00664038166995624,0.0116660211278031,0.0162961967151972,0.0769092218854635,0.0183944692923545,-0.0128404285783923,-0.0266767299396899,0.00871575281850561,-0.0304496839533805
"SLC1A7","SLC1A7","turquoise","turquoise",-0.0217378319142737,0.0123267377969171,0.207738578336116,-0.08302185777252,0.258278636721569,-0.187533224417266,-0.0406673252619697,-0.0229928905720016,-0.1023285239023,0.159077375634217,0.104921195362389,0.143154847359954
"LRRN1","LRRN1","black","black",0.0294067696557969,-0.000889484691876753,-0.00354980459737399,0.00297800902027034,0.00546028859298168,-0.018377291449052,-0.0207818228966674,0.158907250915173,-0.0107811134864614,0.0407183965890327,-0.00035624302253614,0.0194831240786729
"SNX8","SNX8","brown","brown",-0.0280861241544383,-0.0519285807574037,0.0373794283331702,-0.0306004225398191,-0.0222066801322724,0.0975183584841963,0.0302107841983848,0.00525545597577688,-0.00189098596551007,0.0307563974137553,0.054475388679388,-0.0207993454602426
"OSBPL10","OSBPL10","purple","purple",-0.0770424489075869,0.0785439396664582,0.128952466983391,-0.0539246150521058,0.0817887506588437,0.0407833573986606,0.0986258355544048,-0.0551865897754062,0.0386778754030934,0.0458179951660156,0.180427015967475,0.0386306825328786
"RAB27A","RAB27A","red","red",-0.045944856404592,0.0230374728837985,0.0497042526998732,-0.0208780071153765,-0.0311723885158551,0.0820124802577768,0.20674789686735,-0.0287289500881533,-0.0393261578915265,-0.0304233451130535,0.112575371019483,0.0402043766961493
"UBAC2","UBAC2","turquoise","turquoise",-0.0255963959543467,0.0313219666512793,0.117059049198346,0.0109483235803241,0.164745660729922,-0.0795183144265416,-0.048797781839773,0.0307874738879718,0.024112733108738,0.0293711430296479,-0.0285444784772323,0.00563385688719964
"LINC02246","LINC02246","brown","brown",-0.0343418984160341,-0.0042387530942889,-0.0569968756483944,0.115840189018178,-0.0923258578348215,0.151956379278166,-0.0233531864374535,0.0130585210041921,-0.0450216319026745,0.123656912619365,0.0615490280274366,-0.0619364977531033
"XRCC4","XRCC4","turquoise","turquoise",-0.0220642263561818,0.0196916186619197,0.0742687695516668,-0.0148749006658762,0.111681361310853,-0.0725085178451943,-0.0338500810008294,0.00414676749368735,0.0376447183092553,0.0164924953738501,-0.0302738894228004,0.020863133274035
"MCF2L","MCF2L","blue","blue",-0.0129137037372782,0.147339872686288,0.0363706685689393,-0.00831621816939867,0.00791219541695151,0.0195575381948187,0.00768268321167391,-0.0105875984575794,0.128612176738391,-0.0332471087591213,-0.0596826213784615,-0.0507249027110978
"TGFB1","TGFB1","blue","blue",0.0127253423798856,0.115996613877712,0.0222359703242572,0.000490987464871337,-0.0212187239099223,0.0263187594513103,0.0462635071818687,0.0268418103746816,0.0374709366168028,-0.0228965980396631,-0.0385820442373862,-0.00501331161126766
"FNDC3B","FNDC3B","brown","brown",-0.128852916855937,0.101016968229384,-0.0681380888425471,0.106449197263409,-0.159492307153826,0.340744685618308,0.327463451541717,-0.0589177354153141,-0.0344694580257841,-0.127631771600543,0.14286605798018,-0.00412789994637079
"SGK1","SGK1","yellow","yellow",0.0694953917964317,-0.0154476985472504,-0.150121694874112,0.368587194849377,-0.143674869691767,0.0870264767046775,-0.0454135039990026,0.136594615148839,-0.0143999244128344,-0.00418881622517993,-0.0666668560667769,-0.0317105459733824
"IFI27","IFI27","yellow","yellow",-0.00673881580139242,0.0187242587550125,-0.045073839197057,0.239350835854614,-0.0860809121919194,0.0568515049575514,-0.0500424802948955,-0.0140482638015213,0.120946467456423,0.0144788671702766,-0.108059418198593,-0.0622946230561697
"CMTM7","CMTM7","blue","blue",-0.0270192420185114,0.123281605883882,0.069863615884495,-0.0152867650831758,0.03962601730991,-0.00555770879588638,0.0538898654033546,-0.0149328886054314,-0.0282714967111507,-0.0136094073991777,0.0492261616867251,0.018679791189587
"SRPX","SRPX","green","green",-0.0401256117039665,0.0203235779608897,0.142857858244933,-0.0971670410936786,0.0216208749614985,0.0403342514653901,0.0654035645788622,-0.0279983309009582,-0.091824885296027,0.205284955061952,0.1655141069167,0.050787707316925
"ASB15","ASB15","blue","blue",-0.00535268830382378,0.168369650076392,0.0529768803324872,-0.0103735620452058,0.0323385361487156,-0.0263704696606144,0.00351177599903174,0.00188667319808786,0.00885516133793341,0.0179661811031198,-0.0125789960270664,-0.0289507421977283
"ANKRD44","ANKRD44","turquoise","turquoise",-0.0180093880370856,0.0278889434844861,0.101581372252024,-0.049814725759339,0.151382658854726,-0.0958411826185091,0.0104122343203576,0.0531312907374111,-0.0531297641074841,0.0273238452197056,0.0622306510085923,0.100940525732336
"ARHGAP20","ARHGAP20","yellow","yellow",-0.0411647381436914,0.00976413933848345,0.0487739806675873,0.105308167967293,0.0687704758831512,0.00853512154955674,-0.0649548740767814,-0.0174302083432401,0.171199927992537,-0.00601782932666911,-0.0405194376566177,-0.0340364596371255
"AC135050.3","AC135050.3","brown","brown",-0.0300483268890774,-0.0296441016148896,-0.030551274228461,0.0334786048292625,-0.0879858241534145,0.148191213098162,0.113538406806336,-0.0133047075789204,0.0091217471952344,-0.0127115963781709,0.0486489080090264,-0.0302162098455146
"CPNE5","CPNE5","blue","blue",-0.00882378919719381,0.550321536397208,0.0775389333765194,-0.0244832441497725,0.0486580197139108,-0.0604775478741828,0.050968303567617,-0.00228634288888168,0.0738150460059627,-0.0751107327268953,-0.0881907397685152,-0.0906417089111378
"EPHA1-AS1","EPHA1-AS1","blue","blue",-0.0245149812163844,0.288740539433996,0.0472410831395666,-0.0273207573913376,0.00234252067073072,0.0357993339573063,0.105767599670553,-0.0132560458492563,0.0248133314808886,-0.059205684194946,-0.00256812735232453,-0.0613183213868376
"ZEB1-AS1","ZEB1-AS1","turquoise","turquoise",-0.0203137610915593,0.0678585609071065,0.126949396531999,-0.0397196307565426,0.20471266183597,-0.128086998253883,-0.0594296848504167,0.0159796843069481,0.028568149550263,0.0714173031773971,-0.0242271571573332,0.0108142926338771
"PRKY","PRKY","brown","brown",-0.0487468375584374,-0.0198880957141125,0.00221643373457314,-0.0360368203389326,-0.0953452003318379,0.205020133765768,0.0424866017385134,-0.0320359211170546,0.0383529467254225,-0.0379109525115977,0.0199571838798471,-0.104762911559341
"AGBL3","AGBL3","blue","blue",-0.0199446882532234,0.335013280974854,0.0745552027714554,0.0713943221473072,0.097850400484167,-0.0747728773412315,0.0228285285081647,-0.000108096813021673,0.0263937244676444,-0.0185374148873756,-0.0723060308450627,-0.0556314358857424
"CALN1","CALN1","black","black",0.00762269948220066,0.0127229245404173,0.00220380492659482,0.0199403684907669,0.0207596318254832,-0.0218299614120517,0.00384586986356961,0.166622214518743,-0.0217486872229656,0.0397539849062411,0.00244450227785795,0.00545581668913765
"DEPP1","DEPP1","turquoise","turquoise",-0.0175430110317909,0.0414730287618568,0.0821744080661928,-0.0273709627699268,0.0924628983114488,-0.0965680965103467,0.0306862468537599,-0.0208555434615376,-0.0107743273001858,-0.0590801670576092,0.00304480850570228,0.126769131220519
"AL390957.1","AL390957.1","blue","blue",-0.0322326422340824,0.183210337841753,0.056785644104238,-0.0131170276613198,0.0241541686045403,0.0453885518071026,0.0494752998425158,-0.010475708531414,-0.0174927557142923,0.0172297409676496,0.0451891494102806,-0.042620929781939
"CYTH1","CYTH1","brown","brown",0.0557594171417968,0.115412635838803,-0.0585567107775545,0.0161966535299529,-0.113407789236984,0.151345466506874,0.134208970533873,-0.0442637060732172,0.0487990428765401,-0.120402643115542,-0.00171347348345164,-0.0431324421061542
"ZCWPW2","ZCWPW2","blue","blue",-0.034275899108614,0.428049773064264,0.106267605139466,-0.0219592821404869,0.12024624536319,-0.0892744234612556,0.0469124422264817,-0.0147492041564518,0.0605926385123543,-0.0461985246481642,-0.0449106261749872,-0.0330372622898484
"GHR","GHR","turquoise","turquoise",-0.0624639748291745,0.107342349476953,0.145019985699924,-0.12750555794627,0.189538923159921,-0.118854961605869,0.083630238905551,-0.0390911008561148,-0.122093229340968,-0.033689771621163,0.0601364778358427,0.0714028542665218
"PLCG2","PLCG2","turquoise","turquoise",0.109580695539723,-0.0485116450127671,0.0806529903744593,0.0391303788523232,0.247327378140828,-0.28293111372418,-0.039879641301599,0.189750898300593,-0.0350886985381848,0.183396007667912,0.00126768855863406,0.215400314707983
"AL136985.3","AL136985.3","blue","blue",-7.83526369070415e-05,0.242908087791902,0.105059439605069,-0.0244592699774496,0.176259236883165,-0.150218443856542,-0.0909221058618473,-0.00617145813478049,0.0300172678891986,-0.0145129624061197,-0.0954511090774987,-0.0710049332135798
"SYNM","SYNM","brown","brown",-0.0133643485927516,0.0315590106463087,0.00982747579475283,0.0391891284292209,-0.0504919576428158,0.0786365417956215,0.062146896727903,-0.00829048720285555,0.0173942434013857,-0.0471747847204053,-0.0319013386468383,-0.0193460501694995
"RASGEF1C","RASGEF1C","blue","blue",-0.00350901597734152,0.403138743661766,0.0072095379221182,0.0158807177121851,0.0234945275435261,-0.0524198243459576,-0.0184308489597817,0.0232066593405738,0.0742677457082382,-0.0427720010505648,-0.0840084128662319,-0.0835158460728267
"LINC00271","LINC00271","blue","blue",-0.00751278532418375,0.101801261605218,0.0530049906041379,0.0279918753984797,0.0875822328301199,-0.0663679641961794,-0.0016764799124867,-0.00333404418868988,-0.00171808254416915,-0.0120381108038328,-0.033772090425909,-0.00747629428703457
"TXNRD1","TXNRD1","brown","brown",-0.0748778572181085,-0.119081945046033,-0.0573481579437521,-0.0393559297212852,-0.213898223276079,0.336370001228494,0.0244147813895669,-0.0444206601608224,0.0147986028935006,-0.0012336918774805,0.0982453899642496,-0.153904553961242
"MXI1","MXI1","turquoise","turquoise",-0.0293349515218066,0.0508916005148735,0.123251087347479,-0.0467681790316989,0.119854781281256,-0.0885897170987972,-0.0263639014243024,-0.0140886991060555,-0.00142087822641772,-0.00705577628538652,-0.00241961264994209,0.052552491667233
"MOB4","MOB4","magenta","magenta",-0.0294928684287459,0.0497001704527956,0.172768290844543,-0.0570770480066799,0.266888873273683,-0.234265114263256,-0.0389754143744167,0.00669676303840225,-0.0164753556957797,0.0789117986021771,0.0305326533339498,0.373441159071675
"DOCK3","DOCK3","yellow","yellow",0.00332976045583398,0.138531261115032,-0.0607222029809052,0.198777014251513,-0.0632560095646856,0.0414925930510347,0.0344584241471329,0.0231383123669675,-0.021851074299198,-0.046901284109252,-0.0527007467471303,-0.0633750452893235
"CCNG2","CCNG2","blue","blue",-0.0749705021856629,0.243288964365847,0.142860776694633,-0.118456616944341,0.0954004444969144,0.0337870380019982,0.172850943779713,-0.0558133334684869,-0.0904117609354776,-0.0328715515022025,0.157609284058795,0.0409085144186719
"AC084816.1","AC084816.1","blue","blue",0.0155916405817369,0.199191585846209,-0.0307591145860206,0.235724057720006,0.0346547684414018,-0.0633143085765504,-0.0476842683101852,0.0417130905569473,-0.0146713221599973,0.0212708258672907,-0.0700158571806978,-0.0283193515840523
"PTPRD","PTPRD","turquoise","turquoise",-0.0717883611631202,0.0335302773806222,0.117166457768916,0.0122010748790418,0.172752472272175,-0.00700132760285714,0.00149384342192443,-0.047026429852264,-0.018428741757011,0.0505352582440341,0.0729524332224561,0.0162017969623146
"WNT5B","WNT5B","red","red",-0.0266018634695634,0.0596734394656527,0.0416665635424315,-0.00614853842303768,-0.0145742254212242,0.05098869533616,0.203588989989949,-0.0287587939196667,-0.0767355253140303,-0.0583629690770987,0.0963746784313237,0.0360391138370296
"ZFAND2A","ZFAND2A","magenta","magenta",-0.025831783421431,-0.0789676134738917,0.0991367207465712,-0.0394108727956491,0.106633308905754,-0.10909018903519,-0.0264949708566715,0.00514334137198907,-0.0243294696742453,0.0711438392687633,0.0380764692314014,0.260904429217424
"EPB41","EPB41","yellow","yellow",0.0129397347783996,-0.00780306878082268,-0.0825984023667048,0.267622748341529,-0.0205293141654071,-0.0149753025703389,-0.0575928377291954,0.0210611706191729,-0.0341915641432997,-0.0165214141164601,-0.0462011474039862,-0.0282903567566063
"FOSB","FOSB","magenta","magenta",-0.0077075934554034,-0.131179813186356,0.116329624679652,-0.087446341465709,-0.00125907310641052,-0.0702614775615719,0.334550078323487,-0.0596869913379124,-0.262063435800835,-0.0326342079561877,0.323487672794361,0.651932102587355
"LINC01257","LINC01257","blue","blue",-0.024064821760857,0.446219027347572,0.0444561651669504,-0.023578831261608,0.0269739367832183,0.0183588663906184,0.053645216939898,-0.0250108190571543,0.122514722676593,-0.110039864559448,-0.105728483186079,-0.125019998245448
